Organization,Name,Street Address,City,State,Postal Code,lat,lon,Organization,Name,Street Address,City,State,Postal Code,lat,lon,distance (km)
YBUSA,Housing Authority of the City of Tampa YouthBuild,1803 North Howard Ave.,Tampa,FL,33607,27.95813,-82.48271,Strive Together,UP Partnership,,San Antonio,TX,,29.4300517,-98.4931218,1569.4439046711216
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Achieve Brown County,,Green Bay,WI,,44.5283629,-88.1040752,2024.0161711493545
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Achieve Escambia,,Pensacola,FL,,30.4793799,-87.2040881,748.0229578178422
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Alamance Achieves,,Burlington,NC,,36.0927,-79.4375913,968.1566571311039
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Aligned Impact Muscatine County,,Muscatine,IA,,41.4203142,-91.0470178,1836.7638930518672
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,All Hands Raised,,Portland,OR,,45.5273597,-122.6447925,4219.971730532062
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Aspire,,Toledo,OH,,41.7041482,-83.5897269,1615.4807214468985
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Austin Aspires,,Austin,MN,,43.6684521,-92.9753123,2131.996626593108
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Baltimore's Promise,,Baltimore,MD,,39.3558582,-76.6455333,1370.8588633087493
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Better Together Central Oregon,,Redmond,OR,,44.2499692,-121.1732335,4073.8514411577116
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Bold Goals Coalition,,Birmingham,AL,,33.5157399,-86.7765441,915.0480190033009
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Boston Opportunity Agenda,,Boston,MA,,42.3511243,-71.0726395,1861.1063846478476
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Bridge to Success Community Partnership,,Waterbury,CT,,41.5651369,-73.0353244,1708.4547851513712
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Bridgeport Prospers,,Bridgeport,CT,,41.1792402,-73.1894193,1664.1559979317205
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Bright Futures for Monterey County,,Seaside,CA,,36.6516548,-121.7977985,4007.094454812686
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Building Our Future,,Kenosha,WI,,42.5857821,-87.8189353,1816.5237415075042
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Community Foundation of North Louisiana,,Shreveport,LA,,32.513053,-93.7500634,1407.9335343125788
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Cradle to Career,,Rochester,MN,,44.0238273,-92.4769911,2141.142990586397
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Cradle to Career Alliance,,Columbia,MO,,38.94999,-92.30325,1694.0570074722448
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Cradle to Career Cincinnati,,Cincinnati,OH,,39.1101157,-84.563557,1357.081309303056
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Cradle to Career Partnership,,Tucson,AZ,,32.2255266,-110.9829945,2992.9227942822545
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Cradle to Career Sonoma County,,Santa Rosa,CA,,38.4424095,-122.7149157,4100.348365116245
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Delta Health Alliance,,Stoneville,MS,,33.4218755,-90.9078929,1211.1716657828351
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,E3 Alliance,,Austin,TX,,30.3228283,-97.7123847,1719.2752813314517
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Eastside Pathways,,Bellevue,WA,,47.628482,-122.191563,4247.976638211342
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Every Hand Joined,,Red Wing,MN,,44.5642198,-92.5319334,2193.3880651471395
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Fresno Cradle to Career,,Fresno,CA,,36.8128882,-119.8057485,3830.9319642241794
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Generation Next,,Minneapolis,MN,,44.9737082,-93.2669627,2263.6992224942437
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Geneva 2030,,Geneva,NY,,42.8580149,-76.9976417,1743.3265141091908
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Graduate Strong,,Bremerton,WA,,47.5670053,-122.625987,4277.276927275418
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Graduate Tacoma,,Tacoma,WA,,47.2544647,-122.4504649,4254.918514939484
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Greater Dalton Education Partnership,,Dalton,GA,,34.7712706,-84.968247,927.5847590765522
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Harlem Renaissance Education Pipepline,,New York,NY,,40.807763,-73.939957,1600.450585570057
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Higher Expectations for Racine County,,Racine,WI,,42.7093984,-87.8045345,1828.5939780834499
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,imPACT East Idaho,,Pocatello,ID,,42.8621576,-112.4508483,3356.5738674949826
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,ImpactTulsa,,Tulsa,OK,,36.1486659,-95.9840012,1764.2101887612444
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,KConnect,,Grand Rapids,MI,,42.9432726,-85.6779674,1791.7798932880485
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Learn to Earn Dayton,,Dayton,OH,,39.7811095,-84.1295785,1417.9157772329104
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Learn4Life,,Atlanta,GA,,33.7590348,-84.386686,803.2840959851461
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Lenawee Cradle to Career (Lenawee ISD),,Adrian,MI,,41.9169778,-84.0232967,1646.2066508082669
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Marin Promise Partnership,,San Rafael,CA,,38.023827,-122.5447824,4082.0506948470847
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Milwaukee Succeeds,,Milwaukee,WI,,43.0514231,-87.9117079,1866.9121368707486
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Mission Promise Neighborhood,,San Francisco,CA,,37.760087,-122.418806,4069.010007230322
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Mission: Graduate,,Albuquerque,NM,,35.0539346,-106.6205766,2628.7985779421174
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Northfield Promise,,Northfield,MN,,44.441825,-93.1669804,2210.7380773183745
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Norwalk ACTS,,Norwalk,CT,,41.1177389,-73.4080811,1650.193556048149
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,OnTrack,,Hagerstown,MD,,39.6418068,-77.7206898,1380.6289956041967
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Partner for Student Success,,St. Cloud,MN,,45.5599326,-94.1645348,2357.5267351465113
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Partners for Education,,Berea,KY,,37.585913,-84.2990351,1189.0167750749413
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Partnership4Success,,Columbus,OH,,39.9833844,-83.0412629,1418.7639071345745
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Promise Partnership of Salt Lake,,Salt Lake City,UT,,40.752305,-111.914609,3238.871207079727
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Raise DC,,Washington,DC,,38.8985184,-77.0309599,1313.0837130723357
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,RGV Focus,,Harlingen,TX,,26.1950931,-97.6817779,1724.0821876950988
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,RISE: Treasure Valley's Education Partnership,,Boise,ID,,43.6090983,-116.1939806,3670.4537897202677
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,ROC the Future,,Rochester,NY,,43.154442,-77.6170002,1767.0478491513525
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Rocky Mountain Cradle to Career Partnership,,Thornton,CO,,39.9272658,-104.9672972,2655.445312218396
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Seeding Success,,Memphis,TN,,35.1448481,-90.0406762,1257.7638518718372
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,South Bronx Rising Together,,New York,NY,,40.8332443,-73.8906174,1604.709864343323
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Spartanburg Academic Movement,,Spartanburg,SC,,34.9510453,-81.9236313,850.4417564800162
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Stamford Cradle to Career,,Stamford,CT,,41.0609074,-73.5413522,1639.7925651008359
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Stanislaus Cradle to Career Partnership,,Modesto,CA,,37.6394382,-120.9964311,3943.184199554192
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Success of All Youth,,Oak Park,IL,,41.8885395,-87.8020361,1745.4749841586975
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Summit Education Initiative,,Akron,OH,,41.0814312,-81.515103,1522.8640187670248
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,The Commit Partnership,,Dallas,TX,,32.8049936,-96.8144282,1690.5994211988113
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,The Forsyth Promise,,Winston-Salem,NC,,36.0947402,-80.2469263,964.5549252541728
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,The Road Map Project,,Seattle,WA,,47.5928464,-122.316172,4255.791244890662
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Thrive Chicago,,Chicago,IL,,41.88652,-87.634445,1739.4250143650388
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Thriving Together,,Phoenix,AZ,,33.6122156,-112.0147546,3097.8770066718143
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,Tri-County Cradle to Career Collaborative,,Charleston,SC,,32.9106821,-80.023323,611.1718799554251
YBUSA,Indian River State College YouthBuild,3209 Virginia Avenue,Fort Pierce,FL,34981,27.4235,-80.35539,Strive Together,UP Partnership,,San Antonio,TX,,29.4300517,-98.4931218,1786.3398239590929
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Achieve Brown County,,Green Bay,WI,,44.5283629,-88.1040752,1230.0402624584135
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Achieve Escambia,,Pensacola,FL,,30.4793799,-87.2040881,339.7811991211415
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Alamance Achieves,,Burlington,NC,,36.0927,-79.4375913,731.229913727416
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Aligned Impact Muscatine County,,Muscatine,IA,,41.4203142,-91.0470178,955.3120210699093
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,All Hands Raised,,Portland,OR,,45.5273597,-122.6447925,3317.8166978905624
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Aspire,,Toledo,OH,,41.7041482,-83.5897269,953.6987166620936
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Austin Aspires,,Austin,MN,,43.6684521,-92.9753123,1249.2811116945606
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Baltimore's Promise,,Baltimore,MD,,39.3558582,-76.6455333,1116.284514503652
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Better Together Central Oregon,,Redmond,OR,,44.2499692,-121.1732335,3177.60084181549
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Bold Goals Coalition,,Birmingham,AL,,33.5157399,-86.7765441,2.7484989205813855
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Boston Opportunity Agenda,,Boston,MA,,42.3511243,-71.0726395,1689.939083716262
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Bridge to Success Community Partnership,,Waterbury,CT,,41.5651369,-73.0353244,1505.7962121344012
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Bridgeport Prospers,,Bridgeport,CT,,41.1792402,-73.1894193,1472.3943416110262
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Bright Futures for Monterey County,,Seaside,CA,,36.6516548,-121.7977985,3186.3875730509667
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Building Our Future,,Kenosha,WI,,42.5857821,-87.8189353,1012.7596040215465
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Community Foundation of North Louisiana,,Shreveport,LA,,32.513053,-93.7500634,657.0496184170552
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Cradle to Career,,Rochester,MN,,44.0238273,-92.4769911,1267.2723887774966
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Cradle to Career Alliance,,Columbia,MO,,38.94999,-92.30325,779.8095547315063
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Cradle to Career Cincinnati,,Cincinnati,OH,,39.1101157,-84.563557,653.8840688934428
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Cradle to Career Partnership,,Tucson,AZ,,32.2255266,-110.9829945,2258.1030547288096
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Cradle to Career Sonoma County,,Santa Rosa,CA,,38.4424095,-122.7149157,3257.3079059696793
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Delta Health Alliance,,Stoneville,MS,,33.4218755,-90.9078929,380.701259283146
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,E3 Alliance,,Austin,TX,,30.3228283,-97.7123847,1088.5013796941814
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Eastside Pathways,,Bellevue,WA,,47.628482,-122.191563,3336.928262442167
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Every Hand Joined,,Red Wing,MN,,44.5642198,-92.5319334,1323.8867841205567
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Fresno Cradle to Career,,Fresno,CA,,36.8128882,-119.8057485,3008.0402837174524
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Generation Next,,Minneapolis,MN,,44.9737082,-93.2669627,1389.551502235869
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Geneva 2030,,Geneva,NY,,42.8580149,-76.9976417,1345.3181551927403
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Graduate Strong,,Bremerton,WA,,47.5670053,-122.625987,3366.6847845087996
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Graduate Tacoma,,Tacoma,WA,,47.2544647,-122.4504649,3345.2666603196244
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Greater Dalton Education Partnership,,Dalton,GA,,34.7712706,-84.968247,219.39760907418258
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Harlem Renaissance Education Pipepline,,New York,NY,,40.807763,-73.939957,1397.0932705831158
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Higher Expectations for Racine County,,Racine,WI,,42.7093984,-87.8045345,1026.3430753269788
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,imPACT East Idaho,,Pocatello,ID,,42.8621576,-112.4508483,2458.236185883
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,ImpactTulsa,,Tulsa,OK,,36.1486659,-95.9840012,887.2080822497702
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,KConnect,,Grand Rapids,MI,,42.9432726,-85.6779674,1053.2473286138568
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Learn to Earn Dayton,,Dayton,OH,,39.7811095,-84.1295785,736.6193975192682
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Learn4Life,,Atlanta,GA,,33.7590348,-84.386686,225.68542754707306
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Lenawee Cradle to Career (Lenawee ISD),,Adrian,MI,,41.9169778,-84.0232967,965.888878865409
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Marin Promise Partnership,,San Rafael,CA,,38.023827,-122.5447824,3243.916103532534
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Milwaukee Succeeds,,Milwaukee,WI,,43.0514231,-87.9117079,1065.037401043729
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Mission Promise Neighborhood,,San Francisco,CA,,37.760087,-122.418806,3234.0600731409863
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Mission: Graduate,,Albuquerque,NM,,35.0539346,-106.6205766,1826.0156702269678
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Northfield Promise,,Northfield,MN,,44.441825,-93.1669804,1332.9308888032638
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Norwalk ACTS,,Norwalk,CT,,41.1177389,-73.4080811,1453.1813038732164
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,OnTrack,,Hagerstown,MD,,39.6418068,-77.7206898,1058.669643707273
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Partner for Student Success,,St. Cloud,MN,,45.5599326,-94.1645348,1479.3685120193243
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Partners for Education,,Berea,KY,,37.585913,-84.2990351,506.3680373279661
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Partnership4Success,,Columbus,OH,,39.9833844,-83.0412629,793.6181417711566
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Promise Partnership of Salt Lake,,Salt Lake City,UT,,40.752305,-111.914609,2357.56015610218
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Raise DC,,Washington,DC,,38.8985184,-77.0309599,1061.1697362433224
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,RGV Focus,,Harlingen,TX,,26.1950931,-97.6817779,1326.6122509934316
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,RISE: Treasure Valley's Education Partnership,,Boise,ID,,43.6090983,-116.1939806,2772.7030772522207
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,ROC the Future,,Rochester,NY,,43.154442,-77.6170002,1336.9296311123985
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Rocky Mountain Cradle to Career Partnership,,Thornton,CO,,39.9272658,-104.9672972,1764.9878158353342
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Seeding Success,,Memphis,TN,,35.1448481,-90.0406762,347.9853153190784
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,South Bronx Rising Together,,New York,NY,,40.8332443,-73.8906174,1402.1147461592284
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Spartanburg Academic Movement,,Spartanburg,SC,,34.9510453,-81.9236313,476.4797425224437
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Stamford Cradle to Career,,Stamford,CT,,41.0609074,-73.5413522,1440.3510911080552
YBUSA,Institute for Community Youth & Family Services YouthBuild,205 20th St N Suite 619,Birmingham,AL,35203,33.51546,-86.80618,Strive Together,Stanislaus Cradle to Career Partnership,,Modesto,CA,,37.6394382,-120.9964311,3109.5034360585882
